codigo_apa,descricao,data_inici,latitude,longitude,morada,codigo_pos,localidade,geometry
ELE02936,REE Konica - Capgemini Portugal,2021-05-22,38.75377,-9.187924,Av. Colégio Militar nº37 F Torre Oriente piso 10,1500-180,LISBOA,POINT (-9.18792400000001 38.753769999999975)
ELE02937,REE Infraestruturas de Portugal - Direcção SI (Oriente),2021-05-22,38.76003,-9.102217,"Rua da Centieira, Porta 5 - Gare do Oriente",1800-056,LISBOA,POINT (-9.102216999999996 38.76002999999997)
ELE02939,REE Ministério do Ambiente,2021-05-22,38.712432,-9.147659,"Rua O Século,  63",1200-433,LISBOA,POINT (-9.147658999999976 38.71243199999998)
ELE02940,REE Konica - RTP,2021-05-22,38.759676,-9.117842,"AV. MARECHAL GOMES DA COSTA, 37",1849-030,LISBOA,POINT (-9.117841999999996 38.75967600000001)
ELE02953,REE Aeródromo de Trânsito nº1,2021-05-22,38.784024,-9.130408,Quinta do Figo Maduro,1700-109,LISBOA,POINT (-9.130407999999989 38.78402399999999)
ELE02955,REE Canal Q,2021-05-22,38.722907,-9.155057,"Travessa Fábrica dos Pentes, Galerias, 12",1250-131,LISBOA,POINT (-9.155057 38.72290700000002)
ELE02977,REE CML - Laboratório Municipal de Bromatologia (Interno),2021-05-22,38.769621,-9.12314,Av. Cidade do Porto,1700-111,LISBOA,POINT (-9.123139999999978 38.76962099999997)
ELE03060,REE AKI Telheiras,2021-05-22,38.764154,-9.17532,"C. C. Continente, loja 41, Av. das Nações Unidas",1600-528,LISBOA,POINT (-9.17532 38.76415400000002)
ELE03061,REE Cerealis Lisboa (Ledlife),2021-05-22,38.73371,-9.104515,"Avenida Infante D. Henrique, nº155",1950-406,LISBOA,POINT (-9.104514999999992 38.733709999999974)
ELE03098,REE  EElec - ES Fonseca Benevides,2021-05-22,38.702402,-9.18802,Rua Jau - Alto de Santo Amaro,1300-312,LISBOA,POINT (-9.188019999999995 38.702402000000006)
ELE03103,REE EElec - Lycée Français Charles Lepièrre,2021-05-22,38.723977,-9.163151,"Av. Engº Duarte Pacheco, 32",1070-112,LISBOA,POINT (-9.163151000000028 38.72397699999999)
ELE03105,REE  EElec - JI /Escola João de Deus,2021-05-22,38.716252,-9.158048,"Avenida Álvares Cabral, 69 A",1250-015,LISBOA,POINT (-9.158048000000008 38.716252)
ELE03190,REE UL - Cantina Universitária do IST,2021-05-22,38.7368192,-9.138705,Avenida Rovisco Pais,1049-001,LISBOA,POINT (-9.138705000000016 38.73681920000001)
ELE03194,REE Rexel - Lumiar,2021-05-22,38.7675,-9.156946,R. Luís Pastor de Macedo nº 13,1750-179,LISBOA,POINT (-9.156946000000005 38.767499999999984)
ELE03195,REE Epson - CPS (CENTRO PORTUGUÊS DE SERIGRAFIA),2021-05-22,38.710575,-9.154322,"RUA DOS INDUSTRIAIS, 6",1249-023,LISBOA,POINT (-9.15432199999998 38.710575000000006)
ELE03198,REE Biblioteca Nacional de Portugal - Inst. Lisboa,2021-05-22,38.751125,-9.152596,Avenida Campo Grande,1749-081,LISBOA,POINT (-9.152596000000017 38.751125)
ELE03202,REE EMGFA - Unidade de Apoio ao Campus de Saúde Militar,2021-05-22,38.768516,-9.174597,"Azinhaga dos Ulmeiros, Paço do Lumiar",1649-020,LISBOA,POINT (-9.174597000000006 38.76851599999998)
ELE03203,REE Ricoh - Vodafone CC Chiado,2021-05-22,38.711019,-9.139313,"C. C. Armazem do Chiado, loja 2",1200-094,LISBOA,POINT (-9.139313000000016 38.71101900000002)
ELE03204,REE DG Administração Escolar,2021-05-22,38.70381,-9.16695,"Av. 24 de Julho, nº 142",1399-024,LISBOA,POINT (-9.166949999999986 38.703809999999976)
ELE03205,REE Ricoh - Gilead Sciences,2021-05-22,38.732867,-9.144706,"Atrium Saldanha, Praça Duque de Saldanha 8º A e B",1050-094,LISBOA,POINT (-9.144705999999985 38.732867)
ELE03206,REE Ricoh - Soc. Hot. Turismo Sotelmo,2021-05-22,38.715052,-9.136979,"Praça Martim Moniz, 2",1100-341,LISBOA,POINT (-9.136978999999997 38.715052000000014)
ELE03207,REE Scrap Choice,2021-05-22,38.734861,-9.144789,"Avenida da República, 6-7º Esq.",1050-191,LISBOA,POINT (-9.144789000000003 38.73486100000002)
ELE03214,REE Canon - CGD Lisboa - Marvila,2021-05-22,38.7553,-9.113121,"Rua Actriz Palmira Bastos, 15",1950-003,LISBOA,POINT (-9.113120999999978 38.75529999999998)
ELE03250,REE Canon - CGD Lisboa - Assembleia da Republica,2021-05-22,38.71251,-9.15317,"Praça de São Bento, s/n",1249-068,LISBOA,POINT (-9.153169999999989 38.71251000000001)
ELE03287,REE INCM - Ed. Casa da Moeda,2021-05-22,38.737458,-9.143069,Av. de António José de Almeida nº 42,1000-042,LISBOA,POINT (-9.143069000000025 38.737458000000004)
ELE03298,REE Fugitsu Colombo,2021-05-22,38.753817,-9.187706,Ed. Colombo- Torre Oriente - 3º Piso,1500-180,LISBOA,POINT (-9.187705999999991 38.753817000000026)
ELE03299,REE IST Campus Lisboa - Pav. Civil,2021-05-22,38.737452,-9.140227,Av. Rovisco Pais - Pav. Civil,1049-001,LISBOA,POINT (-9.140226999999982 38.73745200000002)
ELE03333,REE Ministério da Administração Interna - IGAI,2021-05-22,38.729318,-9.148431,"Rua Martens Ferrão, nº 11",1050-159,LISBOA,POINT (-9.148431000000016 38.72931799999998)
ELE03340,REE CML - MUDE (Praça do Comércio) (Interno),2021-05-22,38.708061,-9.135712,Praça do Comércio 1 - 2º andar - Torreão Poente,1070-326,LISBOA,POINT (-9.135712000000012 38.70806099999999)
ELE03341,REE DHML Lisboa - Hotel Ramada Lisbon,2021-05-22,38.739637,-9.124294,"Av. Engº. Arantes e Oliveira, 9",1900-221,LISBOA,POINT (-9.12429400000002 38.739637000000016)
ELE03356,REE EElec - EB de Marquesa de Alorna,2021-05-22,38.734984,-9.158746,Rua Dr. Júlio Dantas,1070-095,LISBOA,POINT (-9.158746000000008 38.734984)
ELE03359,REE Reckitt Benckiser Restelo,2021-05-22,38.695679,-9.215472,R. Dom Cristóvão da Gama 1 - 1º Andar C/D,1400-113,LISBOA,POINT (-9.215471999999977 38.695678999999984)
ELE03390,REE Candy - Estefânia,2021-05-22,38.7337,-9.141264,Rua D. Estefânia 90 - A,1049-050,LISBOA,POINT (-9.141263999999978 38.7337)
ELE03410,REE Regimento de Transportes,2021-05-22,38.777621,-9.113517,Avenida Dr. Alfredo Bensaúde,1849-010,LISBOA,POINT (-9.113517000000002 38.77762100000001)
ELE03412,REE Ferrovial - Sede,2021-05-22,38.758463,-9.129717,"Avenida Almirante Gago Coutinho, nº 144",1700-033,LISBOA,POINT (-9.129717000000028 38.758463000000006)
ELE03417,REE Galaxyvalor,2021-05-22,38.723723,-9.162458,"Av. Engº Duarte Pacheco Amoreiras - Torre 2, Piso 6, Sala 2",1070-102,LISBOA,POINT (-9.162458000000015 38.72372300000001)
ELE03429,REE CUF Belém,2021-05-22,38.699744,-9.18236,"Rua Manuel Maria Viana, 4",1300-383,LISBOA,POINT (-9.182360000000017 38.69974400000001)
ELE03438,REE JF Benfica - mercado,2021-05-22,38.750683,-9.205918,Rua João Frederico Ludovice,1500-356,LISBOA,POINT (-9.205917999999997 38.75068299999998)
ELE03463,REE Canon - CGD Lisboa - Rua do Ouro,2021-05-22,38.709254,-9.138072,"Rua Áurea , 49",1100-060,LISBOA,POINT (-9.138072000000022 38.70925399999999)
ELE03476,REE Ricoh - DLA Piper,2021-05-22,38.71004,-9.14184,"Largo S. Carlos, Nº 3",1200-410,LISBOA,POINT (-9.141840000000002 38.71003999999999)
ELE03500,REE Veisil - Hospital da Luz Torres Lisboa,2021-05-22,38.756793,-9.174844,"Rua Tomás da Fonseca, Edifício F",1600-209,LISBOA,POINT (-9.174844000000007 38.756793000000016)
ELE03543,REE Epson - METRO URBE,2021-05-22,38.70569,-9.15836,Avenida 24 de Julho - Nº 72,1200-869,LISBOA,POINT (-9.158360000000016 38.705690000000004)
ELE03519,REE OutSystems - Linda-a-Velha,2021-05-22,38.7171081,-9.2380125,Av. Professor Egas Moniz - Bloco C,1649-028,LISBOA,POINT (-9.238012500000025 38.71710810000002)
ELE03522,REE CML - DMAEVCE - Departamento de Estrutura Verde (Interno),2021-05-22,38.77135,-9.10752,"Av. Dr. Francisco Luís Gomes, nº 1 - 4.º piso, Pt 3- Bl 3.6",1800-177,LISBOA,POINT (-9.107520000000022 38.771349999999984)
L215224,Canon - Externato de São José - Congregação das Irmãs Dominicanas de Sta. Catarina de Sena (Av das Descobertas 27 - Sala Professores) Lisboa,2025-03-04,38.7106057,-9.2194757,Av das Descobertas 27,1400-091,Lisboa,POINT (-9.219475699999975 38.710605699999974)
L215268,SCML - Recolhimento de Santos-o-Novo,2025-03-04,38.72187,-9.11725,Pátio das Comendadeiras de Santos,1900-409,Lisboa,POINT (-9.117250000000013 38.721870000000024)
L216701,Instituto Nacional da Propriedade Industrial,2025-03-27,38.7087863,-9.1320279,Campo das Cebolas s/n,1149-035,Lisboa,POINT (-9.132027900000026 38.708786299999986)
L222597,Curto e Duarte Unipessoal Lda,2025-07-14,38.724344,-9.131265,Rua Heliodoro Salgado 20 B,1170-177,Lisboa,POINT (-9.131264999999985 38.724343999999974)
L224121,"Canon - Sextacor, Soluções Gráficas, Lda. (Rua das Beatas, lote A – 1170-051 Lisboa)",2025-08-12,38.7187774,-9.1315229,"Rua das Beatas, lote A",1170-051,Lisboa,POINT (-9.131522899999993 38.71877740000002)
L224126,Southcap Sgoic,2025-08-12,38.7236632,-9.147673,"Avenida Da Liberdade, 240-3º Piso B",1250-148,Lisboa,POINT (-9.147672999999998 38.723663199999976)
L224132,PBH(Rua Gonçalo Velho Cabral),2025-08-12,38.7052544,-9.210017,Rua Gonçalo Velho Cabral 9,1400-188,Lisboa,POINT (-9.210016999999993 38.7052544)
L224136,Konica - ERC -  Entidade Reguladora para a  Comunicação Social,2025-08-12,38.7064971,-9.1564125,"Avenida 24 de Julho, n.º58",1200-869,Lisboa,POINT (-9.156412499999988 38.70649709999998)
L224149,"Canon - GNR (Rua Presidente Arriaga, n.º 13, 1200-771 Lisboa)",2025-08-12,38.7043623,-9.1678363,"Rua Presidente Arriaga, n.º 13,",1200-771,Lisboa,POINT (-9.167836299999976 38.704362300000014)
L224052,Square-Repair,2025-08-12,38.704508,-9.18173,"Rua dos Lusíadas, 71",1300-366,Lisboa,POINT (-9.181730000000016 38.704507999999976)
L224139,Embaixada de Itália em Lisboa,2025-08-12,38.723571,-9.136817,Largo Conde de Pombeiro 6,1150-100,Lisboa,POINT (-9.136817000000008 38.72357099999999)
L224143,"WebSP, Lda",2025-08-12,38.75458,-9.20515,"Rua Augusto Costa (Costinha), N5 Loja A",1500-064,Lisboa,POINT (-9.205150000000003 38.754579999999976)
L231792,Condominio Jardim das Laranjeiras,2026-01-23,38.748756,-9.173395,Rua Xavier de Araújo 13,1600-226,Lisboa,POINT (-9.173395000000028 38.748756000000014)
L233256,"Archendure - Projectos de Arquitectura, Lda.",2026-02-19,38.695413,-9.215297,Av. Torre de Belém 8 B,1400-038,Lisboa,POINT (-9.215297000000021 38.695412999999974)
L233665,Refood - Santo António,2026-02-27,38.725094,-9.146692,"Rua de Santa Marta, 55",1150-298,Lisboa,POINT (-9.146691999999973 38.72509400000001)
L235147,Refood - Alvalade,2026-03-20,38.753915,-9.13198,"Rua Eduardo de Noronha, 51",1600-278,Lisboa,POINT (-9.131979999999999 38.753915000000006)
L235600,"Alvorada dos Sentidos, Unip., Lda - Rua de Arroios",2026-03-27,38.729084,-9.136415,"Rua de Arroios, 83 B",1150-055,Lisboa,POINT (-9.136415 38.729084)
ELE00350,REE Rumos,2021-05-22,38.744146,-9.148277,Campo Grande,1700-093,LISBOA,POINT (-9.148277000000007 38.744146)
L201256,Aces Lisboa Ocidental e Oeiras - LxO Descobertas,2024-08-14,38.695334,-9.220643,"R. Fernão Mendes Pinto, 19",1400-145,Lisboa,POINT (-9.220642999999995 38.695334)
L201257,Aces Lisboa Ocidental e Oeiras - LxO Alcântara,2024-08-14,38.702787,-9.17999,R. Primeiro de Maio a Alcântara,1300-472,Lisboa,POINT (-9.179989999999975 38.702787)
L201258,Aces Lisboa Ocidental e Oeiras - LxO Santo Condestável,2024-08-14,38.713982,-9.16454,"Rua do Patrocínio, 60",1350-230,Lisboa,POINT (-9.164539999999988 38.71398199999999)
L201264,Aces Lisboa Ocidental e Oeiras - LxO UCSP Restelo,2024-08-14,38.709674,-9.210921,"Praça São Francisco Xavier, Restelo",1400-015,Lisboa,POINT (-9.210920999999985 38.70967400000001)
L201270,Autoridade Tributária e Aduaneira (SF Loures 3),2024-08-14,38.7697733,-9.0962347,"Alameda dos Oceanos, 55 - I",1998-027,Lisboa,POINT (-9.096234700000025 38.7697733)
L201316,Canon - JUNTA DE FREGUESIA DO PARQUE DAS NAÇÕES (Alameda dos Oceanos 37 B Loja N) Lisboa,2024-08-16,38.7618708,-9.0993119,Alameda dos Oceanos 37 B Loja N,1990-203,Lisboa,POINT (-9.099311899999975 38.7618708)
L201311,Autoridade Tributária e Aduaneira (DF Lisboa),2024-08-16,38.7696157,-9.0963328,"Alameda dos Oceanos, 55",1998-027,Lisboa,POINT (-9.096332800000027 38.769615699999974)
L201684,Lidl - Lisboa - Casal Ribeiro,2024-08-20,38.7323412,-9.1420132,"Av. Casal Ribeiro, 18 A-B",1000-092,Lisboa,POINT (-9.142013200000008 38.73234120000001)
L201690,PSP - Secção de Achados ( R Cidade Nampula ),2024-08-20,38.764441,-9.1200373,Rua Cidade de Nampula Edf PSP,1800-105,Lisboa,POINT (-9.120037299999979 38.76444099999998)
L201736,Go4Travel,2024-08-21,38.756076,-9.1490482,Avenida do Brasil 43 – 2ºDto,1700-062,Lisboa,POINT (-9.149048199999982 38.75607600000001)
L201738,"Canon - GNR - Companhia de Transmissões Informática e Eletrónica (Rua Cruz de Santa Apolónia, nº 16) Lisboa",2024-08-21,38.717829,-9.1243242,"Rua Cruz de Santa Apolónia, nº 16",1149-064,Lisboa,POINT (-9.12432419999999 38.717828999999995)
L201745,Daikin - Museu Fundação Medeiros e Almeida,2024-08-21,38.721976,-9.149017,R. Rosa Araújo 41,1250-165,Lisboa,POINT (-9.149017000000015 38.721975999999984)
L201746,EElec - EB Luís de Camões,2024-08-21,38.7442486,-9.1344682,"Avenida Padre Manuel da Nóbrega, 15",1000-223,Lisboa,POINT (-9.134468200000015 38.74424859999999)
L201770,Romana Jahan Akhi,2024-08-21,38.7626983,-9.160834,CC Alvaláxia Piso 0 Quiosque 000,1600-464,Lisboa,POINT (-9.160834000000023 38.76269830000001)
L201757,Hotel Tivoli Oriente,2024-08-21,38.7669894,-9.0983017,Passeio do Baltico 47,1990-036,Lisboa,POINT (-9.098301699999979 38.7669894)
L201863,Konica - Steelcase,2024-08-21,38.7636657,-9.0993814,"Av Dom João II, Ed Adamastor.9-I, Torre B, Piso 2B",1990-078,Lisboa,POINT (-9.099381400000027 38.76366569999999)
L201901,Autoridade Tributária e Aduaneira (Serviços Centrais),2024-08-21,38.7424229,-9.1426137,"Av. João XXI, n.º76",1049-065,Lisboa,POINT (-9.142613700000027 38.74242290000001)
L201905,Ricoh - Luxaviation E.A.,2024-08-21,38.732209,-9.147867,"Rua Latino Coelho 13, Piso 5",1050-132,Lisboa,POINT (-9.14786700000002 38.73220900000001)
L201918,Hotel Star Inn Lisboa,2024-08-21,38.7707671,-9.125188,Rua C Nº 12,1749-125,Lisboa,POINT (-9.12518799999998 38.7707671)
L202014,ULS São José - LxC Sétima Colina,2024-08-22,38.7237,-9.13196,Rua Angelina Vidal 73,1170-318,Lisboa,POINT (-9.131959999999992 38.72370000000001)
L202017,ULS São José - USF Baixa,2024-08-22,38.71613,-9.13683,Rua da Palma 43A,1100-390,Lisboa,POINT (-9.136829999999975 38.71613000000002)
L202397,Multimac - Dom Carro - Veículos e Peças,2024-08-26,38.73947,-9.16298,"Rua Professor Lima Basto, 95-A",1070-211,Lisboa,POINT (-9.162980000000005 38.73946999999998)
L202400,ULS São José - ACES Lisboa Central,2024-08-26,38.75959,-9.1227,"Rua Luís Cristino da Silva, Edifício dos Loios",1950-171,Lisboa,POINT (-9.122700000000009 38.75959)
L202426,ULS São José - Instituto de Oftalmologia Dr. Gama Pinto,2024-08-26,38.72227,-9.14399,"Travessa Larga, 2",1169-019,Lisboa,POINT (-9.143989999999974 38.72226999999998)
L202429,ULS São José - LxC Lapa,2024-08-26,38.71183,-9.16191,"Rua de São Ciro, 36",1200-169,Lisboa,POINT (-9.161909999999978 38.71183000000002)
L202430,ULS São José - LxC Monte Pedral,2024-08-26,38.7254,-9.12027,Rua Adolfo Coelho 9,1900-028,Lisboa,POINT (-9.120270000000005 38.72539999999998)
L202435,ULS São José - LxC Oriente (novo),2024-08-26,38.73298,-9.1112,"Rua Marquês de Olhão,",1900-329,Lisboa,POINT (-9.111199999999997 38.73298)
L202446,ULS São José - LxC Ribeira Nova,2024-08-26,38.70597,-9.1852,"Calçada da Tapada, 126",1300-551,Lisboa,POINT (-9.185200000000009 38.70596999999998)
L202454,ULS São José - LxC Unidade Med Dentaria,2024-08-26,38.72553,-9.1203,Rua Adolfo Coelho 9,1900-028,Lisboa,POINT (-9.120299999999986 38.72552999999999)
L202481,ULS São José - UCSP Alameda e USF Fonte Luminosa,2024-08-26,38.73676,-9.13134,Rua Carvalho Araújo 103,1900-138,Lisboa,POINT (-9.131340000000023 38.736760000000004)
L202482,ULS São José - USF Almirante,2024-08-26,38.72412,-9.13447,"Rua Luís Pinto Moitinho, 5",1170-201,Lisboa,POINT (-9.134470000000022 38.72412000000003)
L202490,ULS São José - USF Arco,2024-08-26,38.7177,-9.15299,Travessa do Noronha 5A,1250-169,Lisboa,POINT (-9.152989999999988 38.71769999999998)
L202497,ULS São José - USF Marvila (novo),2024-08-26,38.74254,-9.11009,Azinhaga dos Alfinetes,1950-438,Lisboa,POINT (-9.110090000000014 38.74254000000002)
L202517,ULS São José - USL Mónicas,2024-08-26,38.71522,-9.13056,Travessa das Mónicas 57D,1100-359,Lisboa,POINT (-9.130560000000003 38.71521999999999)
L202505,ULS São José - USF Olivais USF Vasco da Gama USF Jardins da Encarnação,2024-08-26,38.77268,-9.1187,Alameda da Encarnação,1800-192,Lisboa,POINT (-9.11869999999999 38.77267999999998)
L202511,ULS São José - USF Sofia Abecassis,2024-08-26,38.71744,-9.15629,Travessa de Sª Quitéria 37,1250-210,Lisboa,POINT (-9.156290000000013 38.71744000000001)
L202561,Polícia Judiciária - Sede (Lisboa),2024-08-27,38.729055,-9.143125,Rua Gomes Freire - Edifício Sede,1169-007,Lisboa,POINT (-9.143124999999998 38.72905500000002)
L202566,ALE-HOP Sé,2024-08-27,38.71037,-9.13461,"Rua Santo António da Sé, 2-10",1100-404,Lisboa,POINT (-9.13461000000001 38.71037000000001)
L202676,Multimac - Quintela & Penalva Associados (RF),2024-08-27,38.72659,-9.1562,"Rua Rodrigo da Fonseca, 178A",1070-243,Lisboa,POINT (-9.156200000000013 38.72658999999999)
L202673,Multimac - Quintela & Penalva Associados (Amoreiras),2024-08-27,38.72379,-9.1625,"Av. Engº Duarte Pacheco, torre 2, 11º sala 8",1070-102,Lisboa,POINT (-9.162500000000023 38.72379000000001)
L214296,GPP e Administração Geral,2025-02-25,38.707588,-9.138217,Praça do Comércio,1149-010,Lisboa,POINT (-9.138216999999997 38.70758799999999)
L214306,Ricoh - ECOCIAF (nova morada),2025-02-25,38.777668,-9.151983,"Avenida David Mourão Ferreira, n.º 14 A.",1750-204,Lisboa,POINT (-9.151982999999973 38.777668000000006)
L214339,Loja KIK - 9726 Campolide,2025-02-25,38.726257,-9.162189,"Rua de Campolide, n.º 26-D",1070-036,Lisboa,POINT (-9.162189000000012 38.726256999999976)
L214359,EElec - ES Marquês de Pombal,2025-02-25,38.7023069,-9.1963194,Rua Alexandre Sá Pinto,1349-003,Lisboa,POINT (-9.196319399999993 38.702306899999996)
L214411,GIRA - Grupo de Intervenção e Reabilitação Activa,2025-02-25,38.7472142,-9.2066774,"Rua da Casquilha, nº 18, r/c dto",1500-152,Lisboa,POINT (-9.20667739999999 38.74721419999997)
L214414,EElec - Jardim de Infância Tutor T,2025-02-25,38.7617537,-9.0942764,"Rua das Musas, 1",1990-164,Lisboa,POINT (-9.094276400000012 38.761753699999986)
L214418,"Marina Parque das Nações, S.A.",2025-02-25,38.753996,-9.093968,Passeio de Neptuno - Edifício da Capitania,1990-193,Lisboa,POINT (-9.093968000000018 38.75399599999997)
L214445,Jamestown Europe,2025-02-25,38.772937,-9.105313,"Praça José Queirós 1, Jamestown",1800-237,Lisboa,POINT (-9.105313000000024 38.77293700000001)
L214442,"Canon - EDP Sede II (Rua Dom Luís I, 12) Misericórdia",2025-02-25,38.7077957,-9.1534496,"Rua Dom Luís I, 12 - Misericórdia",1200-151,Lisboa,POINT (-9.153449599999988 38.70779570000002)
L215189,ALE-HOP Rua dos Fanqueiros,2025-03-04,38.71101,-9.13592,Rua dos Fanqueiros,1100-232,Lisboa,POINT (-9.135919999999999 38.71100999999999)
L215196,Centro Educativo da Bela Vista – Direção-Geral de Reinserção e Serviços Prisionais (DGRSP),2025-03-04,38.718843,-9.125721,"Centro Educativo da Bela Vista, n.º 76",1170-058,Lisboa,POINT (-9.125720999999999 38.71884299999999)
L149562,CENFIM (Poço Bispo),2022-01-31,38.7726033,-9.1780978,"Estrada do Paço do Lumiar, Campus do Lumiar, Edifício H",1649-038,Lisboa,POINT (-9.178097799999989 38.772603300000014)
L124090,"MAPFRE ASISTENCIA, COMPAÑIA INTERNACIONAL DE SEGUROS Y REASEGUROS, S.A.",2020-09-07,38.7377168,-9.1646538,"Avenida José Malhoa, 16E",1070-159,Lisboa,POINT (-9.164653799999996 38.73771679999999)
L107846,CENFIM LISBOA,2019-09-13,38.7362499,-9.1041457,"Rua do Açúcar, 88",1950-010,Lisboa,POINT (-9.104145700000004 38.73624990000002)
L103822,CATIM LISBOA,2019-07-02,38.7724704,-9.1806089,"Estrada do Paço do Lumiar, 22 - Campus do Lumiar, Edifício Q",1649-038,Lisboa,POINT (-9.180608899999982 38.772470399999975)
L127884,Murimática,2020-11-18,38.7249868,-9.131086,"Rua Heliodoro Salgado, 45",1170-174,Lisboa,POINT (-9.131085999999982 38.72498680000001)
L131023,LCG,2021-01-29,38.7682579,-9.1812968,"Rua António Champalimaud, Pólo Tecnológico de Lisboa, Edifício Empresarial 3 - 114",1600-546,Lisboa,POINT (-9.181296799999984 38.76825789999998)
L143439,EP Lisboa,2021-09-23,38.7301386,-9.158018,"Rua Marquês de Fronteira, 54",1099-011,Lisboa,POINT (-9.158018000000027 38.730138599999975)
L107828,CENFIM LISBOA (POLO TECNOLÓGICO DE LISBOA),2019-09-13,38.7651716,-9.1842245,"Rua Cesina Adães Bermudes, 1",1600-604,Lisboa,POINT (-9.184224500000028 38.765171599999974)
